_about,average_price,house_price_index,ref_month,ref_period_duration,ref_period_start,ref_region,sales_volume,percentage_change,percentage_annual_change
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-04,119860,72.2,2016-04,3,2016-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,134.0,6.1,7.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-05,119860,72.2,2016-05,3,2016-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,134.0,6.1,7.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-06,119860,72.2,2016-06,3,2016-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,134.0,6.1,7.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-07,122503,73.8,2016-07,3,2016-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,2.2,7.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-08,122503,73.8,2016-08,3,2016-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,2.2,7.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-09,122503,73.8,2016-09,3,2016-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,190.0,2.2,7.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-10,122523,73.8,2016-10,3,2016-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,181.0,0.0,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-11,122523,73.8,2016-11,3,2016-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,181.0,0.0,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2016-12,122523,73.8,2016-12,3,2016-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,181.0,0.0,6.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-01,121026,72.9,2017-01,3,2017-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,-1.2,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-02,121026,72.9,2017-02,3,2017-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,-1.2,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-03,121026,72.9,2017-03,3,2017-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,-1.2,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-04,124676,75.1,2017-04,3,2017-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-05,124676,75.1,2017-05,3,2017-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-06,124676,75.1,2017-06,3,2017-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.0,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-07,125210,75.4,2017-07,3,2017-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,0.4,2.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-08,125210,75.4,2017-08,3,2017-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,0.4,2.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-09,125210,75.4,2017-09,3,2017-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,0.4,2.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-10,123434,74.4,2017-10,3,2017-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,221.0,-1.4,0.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-11,123434,74.4,2017-11,3,2017-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,221.0,-1.4,0.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2017-12,123434,74.4,2017-12,3,2017-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,221.0,-1.4,0.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-01,125073,75.3,2018-01,3,2018-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,148.0,1.3,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-02,125073,75.3,2018-02,3,2018-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,148.0,1.3,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-03,125073,75.3,2018-03,3,2018-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,148.0,1.3,3.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-04,126651,76.3,2018-04,3,2018-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,197.0,1.3,1.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-05,126651,76.3,2018-05,3,2018-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,197.0,1.3,1.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-06,126651,76.3,2018-06,3,2018-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,197.0,1.3,1.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-07,130201,78.4,2018-07,3,2018-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,2.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-08,130201,78.4,2018-08,3,2018-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,2.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-09,130201,78.4,2018-09,3,2018-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,2.8,4.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-10,131920,79.5,2018-10,3,2018-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,1.3,6.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-11,131920,79.5,2018-11,3,2018-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,1.3,6.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2018-12,131920,79.5,2018-12,3,2018-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,216.0,1.3,6.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-01,130180,78.4,2019-01,3,2019-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,166.0,-1.3,4.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-02,130180,78.4,2019-02,3,2019-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,166.0,-1.3,4.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-03,130180,78.4,2019-03,3,2019-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,166.0,-1.3,4.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-04,130442,78.6,2019-04,3,2019-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,188.0,0.2,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-05,130442,78.6,2019-05,3,2019-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,188.0,0.2,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-06,130442,78.6,2019-06,3,2019-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,188.0,0.2,3.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-07,135328,81.5,2019-07,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,206.0,3.7,3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-08,135328,81.5,2019-08,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,206.0,3.7,3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-09,135328,81.5,2019-09,3,2019-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,206.0,3.7,3.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-10,136173,82.0,2019-10,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,0.6,3.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-11,136173,82.0,2019-11,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,0.6,3.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2019-12,136173,82.0,2019-12,3,2019-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,0.6,3.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-01,136168,82.0,2020-01,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,164.0,0.0,4.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-02,136168,82.0,2020-02,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,164.0,0.0,4.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-03,136168,82.0,2020-03,3,2020-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,164.0,0.0,4.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-04,137184,82.6,2020-04,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,66.0,0.7,5.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-05,137184,82.6,2020-05,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,66.0,0.7,5.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-06,137184,82.6,2020-06,3,2020-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,66.0,0.7,5.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-07,138746,83.6,2020-07,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,139.0,1.1,2.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-08,138746,83.6,2020-08,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,139.0,1.1,2.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-09,138746,83.6,2020-09,3,2020-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,139.0,1.1,2.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-10,140998,84.9,2020-10,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,252.0,1.6,3.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-11,140998,84.9,2020-11,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,252.0,1.6,3.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2020-12,140998,84.9,2020-12,3,2020-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,252.0,1.6,3.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-01,143619,86.5,2021-01,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,218.0,1.9,5.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-02,143619,86.5,2021-02,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,218.0,1.9,5.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-03,143619,86.5,2021-03,3,2021-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,218.0,1.9,5.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-04,148296,89.3,2021-04,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,242.0,3.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-05,148296,89.3,2021-05,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,242.0,3.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-06,148296,89.3,2021-06,3,2021-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,242.0,3.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-07,151947,91.5,2021-07,3,2021-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,254.0,2.5,9.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-08,151947,91.5,2021-08,3,2021-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,254.0,2.5,9.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-09,151947,91.5,2021-09,3,2021-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,254.0,2.5,9.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-10,152367,91.8,2021-10,3,2021-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,201.0,0.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-11,152367,91.8,2021-11,3,2021-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,201.0,0.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2021-12,152367,91.8,2021-12,3,2021-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,201.0,0.3,8.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-01,155408,93.6,2022-01,3,2022-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,2.0,8.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-02,155408,93.6,2022-02,3,2022-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,2.0,8.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-03,155408,93.6,2022-03,3,2022-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,168.0,2.0,8.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-04,163062,98.2,2022-04,3,2022-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,186.0,4.9,10.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-05,163062,98.2,2022-05,3,2022-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,186.0,4.9,10.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-06,163062,98.2,2022-06,3,2022-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,186.0,4.9,10.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-07,168550,101.5,2022-07,3,2022-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,194.0,3.4,10.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-08,168550,101.5,2022-08,3,2022-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,194.0,3.4,10.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-09,168550,101.5,2022-09,3,2022-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,194.0,3.4,10.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-10,168309,101.4,2022-10,3,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,225.0,-0.1,10.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-11,168309,101.4,2022-11,3,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,225.0,-0.1,10.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2022-12,168309,101.4,2022-12,3,2022-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,225.0,-0.1,10.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-01,165990,100.0,2023-01,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,153.0,-1.4,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-02,165990,100.0,2023-02,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,153.0,-1.4,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-03,165990,100.0,2023-03,3,2023-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,153.0,-1.4,6.8
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-04,166865,100.5,2023-04,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,161.0,0.5,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-05,166865,100.5,2023-05,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,161.0,0.5,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-06,166865,100.5,2023-06,3,2023-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,161.0,0.5,2.3
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-07,173472,104.5,2023-07,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,184.0,4.0,2.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-08,173472,104.5,2023-08,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,184.0,4.0,2.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-09,173472,104.5,2023-09,3,2023-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,184.0,4.0,2.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-10,171530,103.3,2023-10,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,-1.1,1.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-11,171530,103.3,2023-11,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,-1.1,1.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2023-12,171530,103.3,2023-12,3,2023-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,191.0,-1.1,1.9
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-01,173461,104.5,2024-01,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,150.0,1.1,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-02,173461,104.5,2024-02,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,150.0,1.1,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-03,173461,104.5,2024-03,3,2024-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,150.0,1.1,4.5
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-04,178688,107.6,2024-04,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,170.0,3.0,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-05,178688,107.6,2024-05,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,170.0,3.0,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-06,178688,107.6,2024-06,3,2024-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,170.0,3.0,7.1
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-07,184171,111.0,2024-07,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.1,6.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-08,184171,111.0,2024-08,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.1,6.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-09,184171,111.0,2024-09,3,2024-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,210.0,3.1,6.2
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-10,186384,112.3,2024-10,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,204.0,1.2,8.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-11,186384,112.3,2024-11,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,204.0,1.2,8.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2024-12,186384,112.3,2024-12,3,2024-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,204.0,1.2,8.7
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-01,189792,114.3,2025-01,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,1.8,9.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-02,189792,114.3,2025-02,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,1.8,9.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-03,189792,114.3,2025-03,3,2025-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,200.0,1.8,9.4
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-04,189474,114.1,2025-04,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,146.0,-0.2,6.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-05,189474,114.1,2025-05,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,146.0,-0.2,6.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-06,189474,114.1,2025-06,3,2025-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,146.0,-0.2,6.0
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-07,196263,118.2,2025-07,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,177.0,3.6,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-08,196263,118.2,2025-08,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,177.0,3.6,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-09,196263,118.2,2025-09,3,2025-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,,3.6,6.6
http://landregistry.data.gov.uk/data/ukhpi/region/antrim-and-newtownabbey/month/2025-10,196263,118.2,2025-10,3,2025-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/antrim-and-newtownabbey,,3.6,6.6
